date,Average_Adjusted,perc_change
2021-12-28,114.63922530412674,32.03232186932029
2021-12-29,114.42817083001137,31.789246149081997
2021-12-30,114.4926297813654,31.86348483126042
2021-12-31,113.16183845698833,30.33078546056146
2022-01-03,115.58552902936935,33.122199070652634
2022-01-04,115.02239622175694,32.47362758988234
2022-01-05,112.52123534679413,29.592989860396983
2022-01-06,110.39449279755354,27.143577313778838
2022-01-07,108.779415987432,25.283460580854918
2022-01-10,107.44824177026749,23.750320224763563
2022-01-11,108.95642518997192,25.487325671024376
2022-01-12,107.85968341678381,24.224185917410832
2022-01-13,106.45356317609549,22.604728705335237
2022-01-14,105.9465074762702,22.020742367435624
2022-01-18,103.59853158891201,19.316530896373635
2022-01-19,102.69259140640497,18.27314120620609
2022-01-20,101.61258454620838,17.029275391444543
2022-01-21,97.38193158060312,12.156746528916717
2022-01-24,96.84555456787348,11.538990240001219
2022-01-25,96.20376570522785,10.799828984678935
2022-01-26,96.26847158372402,10.874352057857239
2022-01-27,96.6442509368062,11.30714476355084
2022-01-28,98.57235045731068,13.527776103408343
2022-01-31,100.98781807720661,16.309719172274672
2022-02-01,101.47835423797369,16.87467962185133
2022-02-02,101.67651701718569,17.102907715490552
2022-02-03,100.39965218305588,15.632316577804497
2022-02-04,100.6654389873147,15.938428633215047
2022-02-07,99.8105095922947,14.953789102030413
2022-02-08,100.69008097797632,15.966809313858207
2022-02-09,102.43797402083874,17.97989319693683
2022-02-10,102.28677220642567,17.805750999317727
2022-02-11,99.98844400048256,15.15871977031749
2022-02-14,99.24467781186104,14.302109159498407
2022-02-15,101.66609085351229,17.09089969123588
2022-02-16,102.83171859383583,18.433376810929627
2022-02-17,100.2111905515194,15.415261492784255
2022-02-18,99.23168777674437,14.287148272480302
2022-02-22,99.6670075878501,14.788514931784952
2022-02-23,98.11938568204641,13.00608738085726
2022-02-24,99.96751233935356,15.134612351481469
2022-02-25,102.07289454340935,17.559423755138308
2022-02-28,101.1113674044609,16.452013439350377
2022-03-01,100.4193269237876,15.654976375915433
2022-03-02,101.91670101135969,17.379532495032738
2022-03-03,102.52708373963833,18.082522668158564
2022-03-04,102.79762302339077,18.39410825063207
2022-03-07,100.61255373060703,15.87751960999682
2022-03-08,95.91065181791782,10.462243773238292
2022-03-09,97.5892971009016,12.395573606193402
2022-03-10,97.40458936989307,12.1828419645797
2022-03-11,96.59015829116106,11.244845165994809
2022-03-14,95.11756435036659,9.54882884472273
2022-03-15,97.17989767342806,11.924059978655336
2022-03-16,98.88802786171436,13.89134817531067
2022-03-17,101.61840187013149,17.03597532144317
2022-03-18,102.46560966223478,18.01172172587348
2022-03-21,101.91700410097837,17.379881569496412
2022-03-22,102.02679865807295,17.50633418868808
2022-03-23,100.10824428498745,15.296696188788768
2022-03-24,101.97546748816967,17.447215038775656
2022-03-25,104.26608534157276,20.085366098308693
2022-03-28,105.5749441832304,21.592805383638776
2022-03-29,107.21076072752476,23.476808489228993
2022-03-30,107.45526634156704,23.75841056606128
2022-03-31,105.5327986329794,21.54426549826064
2022-04-01,106.3026363402605,22.430903206123975
2022-04-04,105.3382646292448,21.320216738968405
2022-04-05,104.4999804571271,20.35474784874015
2022-04-06,104.46575663238764,20.31533157536939
2022-04-07,105.51013038307428,21.51815801489493
2022-04-08,104.60764349251986,20.478745551138207
2022-04-11,102.65161285549402,18.225945377646894
2022-04-12,102.40120044350624,17.937540321768925
2022-04-13,103.58292017132044,19.298550909970043
2022-04-14,102.28249993920326,17.800830542471267
2022-04-18,100.77997153997421,16.070338098035123
2022-04-19,105.11225575208664,21.05991772931349
2022-04-20,107.3166548088193,23.598768851299177
2022-04-21,105.3225459754467,21.30211324644987
2022-04-22,97.043630361557,11.767118150642318
2022-04-25,98.56207463145256,13.515941226265962
2022-04-26,95.45511519536376,9.937593001979494
2022-04-27,93.98208447545767,8.241073633342094
2022-04-28,94.45838698372245,8.789640896524013
2022-04-29,92.99666037410498,7.106140701072001
2022-05-02,92.63059270009398,6.684533133219459
2022-05-03,92.3348521515727,6.343922742765559
2022-05-04,94.78568594902754,9.166597755923702
2022-05-05,90.09337265789509,3.762365329169965
2022-05-06,87.87733374536037,1.2101083490786197
2022-05-09,83.77539671957493,-3.514175753848675
2022-05-10,84.27425627782941,-2.9396290784999235
2022-05-11,84.27858079969883,-2.934648438916225
2022-05-12,85.01777492463589,-2.083303566611973
2022-05-13,87.9528296738863,1.2970585418116412
2022-05-16,87.79916746914387,1.1200826627276796
2022-05-17,89.56348057836294,3.152077869400526
2022-05-18,86.70931555703282,-0.13512189808471453
2022-05-19,86.59979750588536,-0.26125605976664734
2022-05-20,87.02300261333585,0.22615784952493362
2022-05-23,88.08791016414762,1.4526334832955285
2022-05-24,87.54623781144619,0.8287784438894648
2022-05-25,87.71985445916653,1.0287362598365928
2022-05-26,88.02235417440534,1.3771313197459036
2022-05-27,89.15188528969884,2.6780352239741854
2022-05-31,90.23083813488483,3.9206871082615447
2022-06-01,87.2221695035696,0.4555423982018177
2022-06-02,88.94375186040998,2.438323730332022
2022-06-03,86.44400479272008,-0.440685688630276
2022-06-06,85.89526517689228,-1.0726802383772465
2022-06-07,86.97948329895735,0.1760357721268111
2022-06-08,85.8643155656755,-1.108325533598529
2022-06-09,82.82408719882369,-4.609818231438367
2022-06-10,81.70301412418485,-5.90098083862685
2022-06-13,79.02327804639935,-8.987287252582247
2022-06-14,77.49063955247402,-10.75245810402881
2022-06-15,78.59139068424702,-9.48470069078119
2022-06-16,76.6095808595419,-11.767191277795206
2022-06-17,76.90108646452427,-11.431458357744162
2022-06-21,77.62588845193386,-10.596689202253879
2022-06-22,78.69509165734053,-9.365266175925385
2022-06-23,79.7678336724639,-8.129767430641966
2022-06-24,81.55414770916104,-6.072433309382923
2022-06-27,81.67251040413976,-5.936112591938341
2022-06-28,79.88235308602452,-7.997873098388671
2022-06-29,80.4346744902432,-7.361753330275672
2022-06-30,79.69447116926312,-8.21426051413975
2022-07-01,80.8739315122366,-6.855852105303736
2022-07-05,80.7927315980196,-6.949371694093854
2022-07-06,80.07906939461827,-7.771310934310094
2022-07-07,81.0310365781188,-6.674911013187741
2022-07-08,80.78656210750341,-6.9564772215033575
2022-07-11,79.98962681740522,-7.874323765320473
2022-07-12,79.02830951660872,-8.981492406251107
2022-07-13,79.0290046595037,-8.980691796074163
2022-07-14,79.09641730412841,-8.903051285423997
2022-07-15,80.82473861798644,-6.912508559759783
2022-07-18,79.60284032672644,-8.31979361472435
2022-07-19,81.15275147557259,-6.534729496134774
2022-07-20,81.62125438451767,-5.9951451897470776
2022-07-21,83.09362042695284,-4.299391343639574
2022-07-22,81.39667847752571,-6.253793818585897
2022-07-25,82.43207460269332,-5.061307092531096
2022-07-26,82.0618809685111,-5.487666612430609
2022-07-27,83.58130132779479,-3.737719354853317
2022-07-28,83.85029854625463,-3.4279098002665633
2022-07-29,83.61227672547102,-3.7020443608434714
2022-08-01,83.48965968936682,-3.8432648892849635
2022-08-02,84.6877916418016,-2.463352008976174
2022-08-03,85.62576246261597,-1.3830719827525884
2022-08-04,84.92277417331934,-2.1927178595154517
2022-08-05,84.58148700743914,-2.585785213345005
2022-08-08,84.76044065505266,-2.379680666330526
2022-08-09,83.38151726871729,-3.967814709410205
2022-08-10,84.68599774688482,-2.4654180741508362
2022-08-11,84.18832205981016,-3.0386012610404585
2022-08-12,84.58613606542349,-2.580430798932742
2022-08-15,84.65851556509733,-2.497069860542545
2022-08-16,84.34220343828201,-2.8613729551251814
2022-08-17,83.51407568901777,-3.815144487074255
2022-08-18,83.27078317850828,-4.095349407953354
2022-08-19,82.47076866775751,-5.016742352674957
2022-08-22,80.7968213930726,-6.944661394147343
2022-08-23,80.18913225084543,-7.644549309563507
2022-08-24,80.54802493005991,-7.231205328802301
2022-08-25,81.94740329682827,-5.619512869716284
2022-08-26,78.56741429120302,-9.512314789142827
2022-08-29,77.96490976959467,-10.206231471793782
2022-08-30,77.32296074181795,-10.945577192547372
2022-08-31,76.95240700989962,-11.372351444316136
2022-09-01,77.30014672875404,-10.971852554300678
2022-09-02,76.51009076833725,-11.881776034538731
2022-09-06,75.9325439631939,-12.546948408732542
2022-09-07,77.92832508683205,-10.248366793252794
2022-09-08,79.25420964509249,-8.721318644651058
2022-09-09,80.90500495582819,-6.820064189823763
2022-09-12,81.86441544443369,-5.715091663183677
2022-09-13,78.81928522139788,-9.222229928251718
2022-09-14,78.93366301804781,-9.09049869906795
2022-09-15,78.66320357471704,-9.40199232770781
2022-09-16,78.21929172426462,-9.913254613064774
2022-09-19,77.07125583291054,-11.235470843353083
2022-09-20,76.06724017858505,-12.391816044413742
2022-09-21,74.61513730883598,-14.064232383388871
2022-09-22,73.7636514864862,-15.044905882057419
2022-09-23,73.34038772433996,-15.532387345152229
2022-09-26,72.31207894161344,-16.716711435111954
2022-09-27,71.67649542167783,-17.448725871325635
2022-09-28,73.32137732952833,-15.554282002587092
2022-09-29,72.74745750054717,-16.215277114741763
2022-09-30,71.90768756717443,-17.182457186354263
2022-10-03,73.23758616298437,-15.650785989259965
2022-10-04,75.61127817258239,-12.916956738421534
2022-10-05,75.57034536451101,-12.96409988402425
2022-10-06,74.16590898483992,-14.581617759199927
2022-10-07,72.10885216668248,-16.95077183537167
2022-10-10,71.39118291810155,-17.777326070826188
2022-10-11,71.61277370527387,-17.522115465053208
2022-10-12,71.09983398392797,-18.112878549927817
2022-10-13,72.75267507508397,-16.209267928280564
2022-10-14,71.29267885163426,-17.89077520287277
2022-10-17,73.10643904656172,-15.801830784283766
2022-10-18,73.98559706658125,-14.7892866540764
2022-10-19,75.5426542647183,-12.995992285521627
2022-10-20,75.29430137947202,-13.28202534266259
2022-10-21,76.66377377137542,-11.704776201635562
2022-10-24,77.31255972012877,-10.95755626026867
2022-10-25,80.09062799438834,-7.757998660425201
2022-10-26,81.49940451607108,-6.135482155631085
2022-10-27,80.52725016698241,-7.255132044968867
2022-10-28,81.87761028856039,-5.699894893473044
2022-10-31,82.04064225032926,-5.512127675104736
2022-11-01,81.90441547706723,-5.669022813979187
2022-11-02,79.29245375469327,-8.677272127631946
2022-11-03,78.55178715661168,-9.530312877133962
2022-11-04,79.62225987389684,-8.297427728215986
2022-11-07,80.24953224137425,-7.574985414925795
2022-11-08,79.52744271233678,-8.40663057707179
2022-11-09,78.06980945542455,-10.085416375157024
2022-11-10,82.59523042291403,-4.8733972238706516
2022-11-11,83.95304741710424,-3.309571840883681
2022-11-14,83.47469198331237,-3.8605035000500285
2022-11-15,84.26782413944602,-2.94703710278734
2022-11-16,83.53831820935011,-3.78722388451478
2022-11-17,82.67275520414114,-4.784110360315248
2022-11-18,83.3032580241561,-4.057947469290096
2022-11-21,83.02425037696958,-4.379286237757907
2022-11-22,82.8062895424664,-4.630316153388302
2022-11-23,83.29954861477017,-4.06221967134561
2022-11-25,83.45407615974545,-3.8842471623572954
2022-11-28,82.45925559476018,-5.030002192451926
2022-11-29,81.83459942415357,-5.749431378722085
2022-11-30,84.24630667641759,-2.9718192015571465
2022-12-01,85.65019770339131,-1.3549294201485058
2022-12-02,85.76485337689519,-1.2228781545537926
2022-12-05,84.96161647513509,-2.1479823923847476
2022-12-06,83.51414935663342,-3.815059642586556
2022-12-07,83.8581675440073,-3.4188469158889623
2022-12-08,85.04418660700321,-2.052884696123432
2022-12-09,84.96861772611737,-2.1399189095696065
2022-12-12,86.14733670651913,-0.7823643430500509
2022-12-13,87.54559703171253,0.8280404448684733
2022-12-14,87.38754327595234,0.6460067273706153
2022-12-15,84.0871075540781,-3.155172060984432
2022-12-16,83.17191354930401,-4.209219566021572
2022-12-19,82.58155800029635,-4.889144030419641
2022-12-20,82.71743516251445,-4.732651545678265
2022-12-21,83.81067095324397,-3.473549703200398
2022-12-22,83.2496307566762,-4.119711081370463
2022-12-23,83.25780356675386,-4.110298290173656
2022-12-27,83.45356390625238,-3.884837135099141
2022-12-28,82.71693724766374,-4.733225004314768
2022-12-29,84.49639651924372,-2.6837856551277426
2022-12-30,83.87687272951007,-3.397303774207964
2023-01-03,85.45251052081585,-1.5826097594913362
2023-01-04,86.35631166398525,-0.5416836443311126
2023-01-05,85.4477971419692,-1.5880382535458049
2023-01-06,86.0386813543737,-0.9075049167867593
2023-01-09,84.55777045339346,-2.6131000498600185
2023-01-10,85.6308190189302,-1.3772482442454623
2023-01-11,84.25164615735412,-2.96566961302184
2023-01-12,83.86148205399513,-3.4150295274829308
2023-01-13,84.2924919873476,-2.9186266418362576
2023-01-17,84.36359339207411,-2.836737711330088
2023-01-18,82.97220040857792,-4.43923324247417
2023-01-19,82.6097434386611,-4.856682289158486
2023-01-20,83.37388151139021,-3.9766089660570936
2023-01-23,83.68385859578848,-3.6196020683673154
2023-01-24,83.58263369649649,-3.736184838785154
2023-01-25,81.83432721346617,-5.749744889294052
2023-01-26,82.88714358955622,-4.537194906786373
2023-01-27,82.31956661492586,-5.190884824885571
2023-01-30,80.61591831594706,-7.153011138685709
2023-01-31,81.66006288677454,-5.950448650254143
2023-02-01,83.34739765524864,-4.007110960545871
2023-02-02,85.8816839158535,-1.0883220522861106
2023-02-03,85.73269510269165,-1.2599154914612904
2023-02-06,82.84922152012587,-4.580870523606846
2023-02-07,84.25547003746033,-2.9612655727150994
2023-02-08,83.41342746466398,-3.9310630892647462
2023-02-09,81.66610055416822,-5.94349494620958
2023-02-10,81.49075502157211,-6.1454439539480665
2023-02-13,81.69000682234764,-5.9159616120773455
2023-02-14,80.73417011648417,-7.016818140619625
2023-02-15,81.25176540762186,-6.4206931415519914
2023-02-16,80.3054347038269,-7.510601414630477
2023-02-17,80.59955677390099,-7.171855058643946
2023-02-21,79.09478379786015,-8.904932627737805
2023-02-22,79.20114468038082,-8.782434641223851
2023-02-23,79.3362625092268,-8.626816696134393
2023-02-24,78.25658083707094,-9.870307985231202
2023-02-27,78.4122958779335,-9.690967813134629
2023-02-28,77.88493954390287,-10.298334803358438
2023-03-01,77.46485268324614,-10.782157364546892
2023-03-02,77.90953152626753,-10.270011718285584
2023-03-03,79.3533319234848,-8.607157505386596
2023-03-06,79.03192444890738,-8.977329015373977
2023-03-07,77.6646568402648,-10.552038862783371
2023-03-08,77.48253788799047,-10.761788955401288
2023-03-09,76.87903286516666,-11.456857935602748
2023-03-10,75.50223736464977,-13.042541249409428
2023-03-13,76.31429276615381,-12.10728056649166
2023-03-14,77.802962616086,-10.392749294477518
2023-03-15,77.3738024905324,-10.887021718948727
2023-03-16,78.41036348044872,-9.693193394527148
2023-03-17,77.54842089116573,-10.685910163845637
2023-03-20,78.81901760399342,-9.222538148646525
2023-03-21,79.95027273148298,-7.919648664590978
2023-03-22,78.85244532674551,-9.184038762087917
2023-03-23,79.05641611665487,-8.949121464681136
2023-03-24,81.05751542747021,-6.644414785120784
2023-03-27,81.18773384392262,-6.494439592696496
2023-03-28,80.35832147300243,-7.449690649472326
2023-03-29,80.89191062748432,-6.835145193467793
2023-03-30,81.4182076305151,-6.228998256250861
2023-03-31,82.42516117542982,-5.069269426987324
2023-04-03,82.09619586914778,-5.448145445101054
2023-04-04,82.65002565085888,-4.810288448024302
2023-04-05,84.46532042324543,-2.7195766254383216
2023-04-06,84.2936077862978,-2.917341553545205
2023-04-10,84.5456521064043,-2.6270569959746797
2023-04-11,85.43116130679846,-1.6071980824612728
2023-04-12,85.18927725404501,-1.8857808539644343
2023-04-13,86.37978321313858,-0.5146509849218885
2023-04-14,86.43768808245659,-0.44796077200991236
2023-04-17,87.06043726205826,0.2692720940260632
2023-04-18,86.35677457600832,-0.541150499161432
2023-04-19,91.18670430779457,5.021577574598904
2023-04-20,90.95144787430763,4.7506279666826545
2023-04-21,91.40386836975813,5.271689831128514
2023-04-24,92.19329177588224,6.180884785752848
2023-04-25,91.38291887938976,5.24756187799575
2023-04-26,90.93246866762638,4.7287692292503705
2023-04-27,93.04813502728939,7.165425103590653
2023-04-28,93.42914582788944,7.604242973539243
2023-05-01,93.7788198441267,8.006969633098358
2023-05-02,93.55679447948933,7.751258515641078
2023-05-03,94.02542053163052,8.290984648546369
2023-05-04,92.99783132970333,7.107489314393894
2023-05-05,93.63235495984554,7.838283054026836
2023-05-08,93.2584235817194,7.407618698586427
2023-05-09,92.70446171611547,6.769609577810264
2023-05-10,93.27263825386763,7.423990024922265
2023-05-11,92.96478690207005,7.069431376600867
2023-05-12,92.83567528426647,6.920730906637934
2023-05-15,93.17595724761486,7.3126405483155406
2023-05-16,92.64791006594896,6.704477894852551
2023-05-17,92.68891585618258,6.751705095492359
2023-05-18,93.09262854605913,7.216669191953256
2023-05-19,93.4617492929101,7.641793045743958
2023-05-22,93.60185263305902,7.8031529053595134
2023-05-23,91.2295706346631,5.0709475930323595
2023-05-24,91.01390749961138,4.822563984481654
2023-05-25,90.552897721529,4.291609668947873
2023-05-26,90.75000241398811,4.518619142604682
2023-05-30,90.78045046329498,4.553686778797377
2023-05-31,91.42280358076096,5.2934978978452625
2023-06-01,92.06348190456629,6.031380123051797
2023-06-02,93.22389061003923,7.367846374411313
2023-06-05,93.79969552904367,8.031012582995203
2023-06-06,93.61575639992952,7.819166155778569
2023-06-07,92.64655315876007,6.702915117310786
2023-06-08,93.82158923894167,8.056228012918924
2023-06-09,94.23090816289186,8.527648922915692
2023-06-12,94.09834644943476,8.374974907784438
2023-06-13,94.88706970959902,9.2833634901005
2023-06-14,96.8777259066701,11.57604262366565
2023-06-15,98.07197976857424,12.951489028421934
2023-06-16,98.33862572908401,13.25859059151941
2023-06-20,98.00710901618004,12.876776066629898
2023-06-21,97.11907613277435,11.854010576185333
2023-06-22,98.01325044035912,12.883849269469474
2023-06-23,97.42074961960316,12.201454052070257
2023-06-26,96.77797981724143,11.461163028573191
2023-06-27,97.54877367243171,12.348901951384224
2023-06-28,97.91662872955203,12.772568084630672
2023-06-29,99.01288874447346,14.03515298747336
2023-06-30,99.84012940526009,14.987902841623304
2023-07-03,98.43200945854187,13.366142527538061
2023-07-05,97.62991267070174,12.442351382042213
2023-07-06,96.64463428780437,11.307586276673806
2023-07-07,96.67348167300224,11.340810395533909
2023-07-10,98.20090314373374,13.099972695512152
2023-07-11,98.31231198832393,13.228284522367206
2023-07-12,99.16362351179123,14.208757277476186
2023-07-13,99.38855123519897,14.467811100419597
2023-07-14,100.37852055579424,15.607978853916105
2023-07-17,99.94506199657917,15.108755836179649
2023-07-18,100.13115149736404,15.32307889008156
2023-07-19,99.20962250232697,14.261735248218454
2023-07-20,100.54881400614977,15.80410927602887
2023-07-21,98.0656808540225,12.94423444072461
2023-07-24,96.28968219459057,10.898780748766022
2023-07-25,97.23745141923428,11.990345795494312
2023-07-26,97.58320206403732,12.388553828565499
2023-07-27,96.20179981738329,10.797564831759516
2023-07-28,96.58186223357916,11.235290428146623
2023-07-31,95.71246612071991,10.233989284489677
2023-08-01,95.46509991586208,9.949092607172327
2023-08-02,93.5403683334589,7.732340189963213
2023-08-03,92.89704575762153,6.991412526038196
2023-08-04,92.60766957327724,6.658132102943032
2023-08-07,93.18397333845496,7.321872842786532
2023-08-08,92.01793352887034,5.978921134563716
2023-08-09,91.98577539250255,5.941883956404438
2023-08-10,91.76965088769794,5.692968978947916
2023-08-11,92.03819492086768,6.002256590840711
2023-08-14,92.22766091674566,6.220468422652107
2023-08-15,92.0566441193223,6.023504907044252
2023-08-16,90.61367607861757,4.361609336029688
2023-08-17,89.5381964482367,3.122957623706638
2023-08-18,88.07525004819036,1.4380525708675402
2023-08-21,87.72358495369554,1.0330327460792306
2023-08-22,87.85676890984178,1.18642341074117
2023-08-23,88.25287440791726,1.6426261500510915
2023-08-24,87.27022426202893,0.5108880385742344
2023-08-25,89.43599932268262,3.0052551205757965
2023-08-28,90.01827504858375,3.675873888758472
2023-08-29,91.59462637454271,5.491389695813146
2023-08-30,92.90894351527095,7.005115414934419
2023-08-31,91.5354066491127,5.423185136437894
2023-09-01,91.13572332262993,4.962861739555392
2023-09-05,90.14219238609076,3.818592000709336
2023-09-06,90.15435427054763,3.832599089808965
2023-09-07,88.7399869337678,2.2036435298271235
2023-09-08,89.04882301390171,2.5593363097541038
2023-09-11,90.16689287126064,3.847040050664551
2023-09-12,89.8225316554308,3.450432251133997
2023-09-13,90.04778177291155,3.7098573818728267
2023-09-14,90.25907302647829,3.9532058058096378
2023-09-15,88.90239860489964,2.390696346882776
2023-09-18,89.52492514625192,3.1076727959294805
2023-09-19,89.56457624956965,3.153339776161008
2023-09-20,88.58802119269967,2.028621502378948
2023-09-21,86.83025040850043,0.004161224178456073
2023-09-22,86.99153403565288,0.189914850094456
2023-09-25,87.68565179407597,0.9893443564628098
2023-09-26,86.67607416957617,-0.17340667850273028
2023-09-27,86.04280946031213,-0.9027504934161537
2023-09-28,87.28419395908713,0.526977222128224
2023-09-29,86.46804812178016,-0.4129944987007512
2023-10-02,86.46733872592449,-0.4138115243017135
2023-10-03,85.3956529200077,-1.6480938120109052
2023-10-04,85.2657491415739,-1.7977066294449995
2023-10-05,85.38337022438645,-1.662240041779868
2023-10-06,86.3751299418509,-0.5200102518810842
2023-10-09,86.19098303839564,-0.732095977022215
2023-10-10,87.42332641407847,0.687218893608048
2023-10-11,83.82686537876725,-3.4548982547323352
2023-10-12,80.69088787958026,-7.066667171079839
2023-10-13,82.06459826603532,-5.484537045736662
2023-10-16,82.54638032615185,-4.929658871504269
2023-10-17,82.91457135230303,-4.5056057959080045
2023-10-18,82.25148622319102,-5.269294393431392
2023-10-19,81.65738080255687,-5.953537661068445
2023-10-20,80.82335275039077,-6.914104691589658
2023-10-23,81.49689416959882,-6.138373372599362
2023-10-24,82.16778351552784,-5.365696500216394
2023-10-25,80.30791827663779,-7.507741033431256
2023-10-26,79.27870352193713,-8.69310854969621
2023-10-27,78.71693316288292,-9.34011087081726
2023-10-30,79.29113147221506,-8.67879502719187
2023-10-31,80.19399168342352,-7.638952602463036
2023-11-01,81.5181936006993,-6.113842385624943
2023-11-02,83.13541304506361,-4.25125793736851
2023-11-03,83.7136519998312,-3.5852884004084165
2023-11-06,83.78183514811099,-3.5067604850647993
2023-11-07,83.4172889944166,-3.9266156870963154
2023-11-08,83.12618154846132,-4.261890039317005
2023-11-09,81.33117851987481,-6.329231448838961
2023-11-10,82.26034483499825,-5.259091750467395
2023-11-13,83.7015719357878,-3.5992012552776753
2023-11-14,85.49976495839655,-1.528185864913738
2023-11-15,86.26243403740227,-0.6498044116901861
2023-11-16,87.91198468022048,1.2500165338416078
2023-11-17,88.10273652896285,1.4697093084875068
2023-11-20,89.23456394299865,2.7732579065703256
2023-11-21,89.91196554526687,3.553435076716042
2023-11-22,90.33755065687001,4.043590085081697
2023-11-24,91.04622749611735,4.859787580246294
2023-11-27,90.45088920928538,4.174124395593741
2023-11-28,89.77190844528377,3.392128472837709
2023-11-29,89.72877294197679,3.3424484384383666
2023-11-30,90.28662491776049,3.9849378780408435
2023-12-01,91.69849508814514,5.611017400816607
2023-12-04,91.3935719858855,5.2598312769036895
2023-12-05,90.54871028661728,4.286786915194911
2023-12-06,90.40975606814027,4.126750522325148
2023-12-07,90.66108268499374,4.416208486496605
2023-12-08,90.31758865714073,4.020599444954646
2023-12-11,90.98903211578727,4.793914500197591
2023-12-12,91.84832314401865,5.783577412851459
2023-12-13,93.59001597389579,7.789520384829547
2023-12-14,94.04086561873555,8.30877306875369
2023-12-15,93.20434441789985,7.34533462832248
2023-12-18,93.18412694707513,7.322049756951173
2023-12-19,94.43025097250938,8.757236081516348
2023-12-20,92.19325003772974,6.1808367150757215
2023-12-21,93.99125112593174,8.251631050688953
2023-12-22,94.64600166678429,9.005720533801004
2023-12-26,95.0362526960671,9.455180562612334
2023-12-27,94.94975077733397,9.355554547640702
2023-12-28,95.103252209723,9.53234526194309
2023-12-29,94.85499898344278,9.246426984055475
